"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.366308330E-1,1.412518322E-1,9.846927643E0,-9.815804958E-1
9.390121870E-1,1.484341323E-1,9.863686562E0,-9.887627959E-1
9.413935930E-1,1.651928127E-1,9.870868683E0,-9.959450364E-1
9.437741660E-1,1.891337931E-1,9.873263359E0,-1.015097857E0
9.461559370E-1,2.130747885E-1,9.878050804E0,-1.041432977E0
9.485373430E-1,2.226511836E-1,9.882840157E0,-1.036644697E0
9.509187490E-1,2.274393737E-1,9.882840157E0,-1.034250736E0
9.532993220E-1,2.418039739E-1,9.880446434E0,-1.053403497E0
9.556799470E-1,2.561685741E-1,9.882840157E0,-1.041432977E0
9.580613020E-1,2.537744641E-1,9.868474960E0,-1.012703776E0
9.604427080E-1,2.370157838E-1,9.856505394E0,-1.010309696E0
9.628233330E-1,2.370157838E-1,9.844533920E0,-1.019886017E0
9.652039580E-1,2.609567642E-1,9.834958076E0,-1.010309696E0
9.675853120E-1,2.825036645E-1,9.834958076E0,-9.815804958E-1
9.699667180E-1,3.040505350E-1,9.808623314E0,-9.648218155E-1
9.723497910E-1,3.208092153E-1,9.775105476E0,-9.887627959E-1
9.747304160E-1,3.160210252E-1,9.755951881E0,-1.034250736E0
9.771117700E-1,3.064446151E-1,9.732010841E0,-1.053403497E0
9.794931770E-1,2.825036645E-1,9.727223396E0,-1.051009417E0
9.818738020E-1,2.609567642E-1,9.743982315E0,-1.039038897E0
9.842518220E-1,2.513803840E-1,9.755951881E0,-1.022280216E0
9.866331760E-1,2.346216738E-1,9.753558159E0,-1.012703776E0
9.890145820E-1,2.106806934E-1,9.748769760E0,-1.000733256E0
9.913951550E-1,1.987102032E-1,9.763134956E0,-1.000733256E0
9.937761970E-1,1.915279031E-1,9.779892921E0,-1.007915616E0
9.961576030E-1,1.747692078E-1,9.801440239E0,-1.010309696E0
9.985390090E-1,1.484341323E-1,9.830168724E0,-9.959450364E-1
1.000919582E0,1.173108369E-1,9.842140198E0,-9.839745760E-1
1.003300207E0,9.576395154E-2,9.849322319E0,-9.959450364E-1
1.005681562E0,9.576395154E-2,9.861292839E0,-1.027068377E0
1.008062968E0,1.268872321E-1,9.854109764E0,-1.053403497E0
1.010443593E0,1.532223076E-1,9.844533920E0,-1.062979817E0
1.012824218E0,1.747692078E-1,9.834958076E0,-1.048615217E0
1.015205572E0,1.891337931E-1,9.830168724E0,-1.027068377E0
1.017586978E0,1.987102032E-1,9.818199158E0,-1.015097857E0
1.019967603E0,2.178629786E-1,9.806227684E0,-9.911568761E-1
1.022348228E0,2.226511836E-1,9.806227684E0,-9.576395154E-1
1.024731145E0,2.034983933E-1,9.808623314E0,-9.384866953E-1
1.027112552E0,1.843456030E-1,9.811017036E0,-9.360926151E-1
1.029493177E0,1.891337931E-1,9.801440239E0,-9.384866953E-1
1.031873802E0,2.154688835E-1,9.791864395E0,-9.480631351E-1
1.034255156E0,2.441980839E-1,9.784682274E0,-9.911568761E-1
1.036636718E0,2.633508742E-1,9.770317078E0,-1.055797458E0
1.039017291E0,2.825036645E-1,9.775105476E0,-1.098891377E0
1.041397916E0,3.040505350E-1,9.779892921E0,-1.118044138E0
1.043779322E0,3.208092153E-1,9.772710800E0,-1.084526777E0
1.046160728E0,3.279915452E-1,9.763134956E0,-1.022280216E0
1.048541301E0,3.160210252E-1,9.763134956E0,-9.887627959E-1
1.050921926E0,3.208092153E-1,9.760741234E0,-9.552453756E-1
1.053303333E0,3.064446151E-1,9.763134956E0,-9.073634148E-1
1.055684739E0,2.705331445E-1,9.784682274E0,-8.882106543E-1
1.058065312E0,2.513803840E-1,9.799045563E0,-9.097574949E-1
1.060445937E0,2.346216738E-1,9.803833961E0,-9.432749152E-1
1.062827291E0,2.154688835E-1,9.818199158E0,-9.696099758E-1
1.065207603E0,2.058925033E-1,9.830168724E0,-9.863687158E-1
1.067588228E0,2.034983933E-1,9.839746475E0,-1.007915616E0
1.069968853E0,1.915279031E-1,9.849322319E0,-1.031856537E0
1.072350207E0,2.011042982E-1,9.858899117E0,-1.022280216E0
1.074732812E0,2.298334837E-1,9.863686562E0,-9.935510159E-1
1.077113437E0,2.465921789E-1,9.870868683E0,-9.552453756E-1
1.079494062E0,2.609567642E-1,9.854109764E0,-9.145457745E-1
1.081875416E0,2.753213346E-1,9.834958076E0,-8.929988146E-1
1.084256822E0,2.801095545E-1,9.844533920E0,-8.786342740E-1
1.086637447E0,2.753213346E-1,9.834958076E0,-8.714519143E-1
1.089018072E0,2.561685741E-1,9.820592880E0,-8.906047344E-1
1.091399426E0,2.370157838E-1,9.813410759E0,-9.217280149E-1
1.093780832E0,2.537744641E-1,9.801440239E0,-9.528512955E-1
1.096161405E0,2.681390643E-1,9.799045563E0,-9.791863561E-1
1.098542030E0,2.777154744E-1,9.813410759E0,-9.983391762E-1
1.100923437E0,3.040505350E-1,9.822986603E0,-1.005521536E0
1.103304531E0,3.255974352E-1,9.801440239E0,-9.983391762E-1
1.105685104E0,3.423561156E-1,9.782286644E0,-9.767923355E-1
1.108065729E0,3.639029860E-1,9.782286644E0,-9.360926151E-1
1.110447083E0,3.734793961E-1,9.787075996E0,-9.025752544E-1
1.112828489E0,3.806616962E-1,9.770317078E0,-8.762401342E-1
1.115209114E0,3.734793961E-1,9.760741234E0,-8.618755341E-1
1.117589739E0,3.567207158E-1,9.767923355E0,-8.499050736E-1
1.119971093E0,3.543266356E-1,9.787075996E0,-8.522991538E-1
1.122352500E0,3.375679255E-1,9.811017036E0,-8.786342740E-1
1.124733125E0,3.208092153E-1,9.818199158E0,-9.193339348E-1
1.127113750E0,3.088387549E-1,9.834958076E0,-9.552453756E-1
1.129495104E0,2.944741547E-1,9.837351799E0,-9.743981957E-1
1.131876510E0,2.801095545E-1,9.844533920E0,-9.983391762E-1
1.134257135E0,2.753213346E-1,9.863686562E0,-1.007915616E0
1.136637760E0,2.896859348E-1,9.870868683E0,-9.935510159E-1
1.139019114E0,3.040505350E-1,9.870868683E0,-9.672158957E-1
1.141400520E0,3.112328351E-1,9.854109764E0,-9.265161753E-1
1.143781145E0,3.184151351E-1,9.842140198E0,-9.145457745E-1
1.146159582E0,3.208092153E-1,9.832564354E0,-9.169397950E-1
1.148540937E0,3.208092153E-1,9.820592880E0,-9.097574949E-1
1.150922343E0,3.184151351E-1,9.799045563E0,-9.097574949E-1
1.153302916E0,3.184151351E-1,9.787075996E0,-9.336984754E-1
1.155683541E0,3.064446151E-1,9.791864395E0,-9.408808351E-1
1.158064947E0,2.920800745E-1,9.796651840E0,-9.360926151E-1
1.160446353E0,2.848977447E-1,9.803833961E0,-9.408808351E-1
1.162826926E0,2.825036645E-1,9.791864395E0,-9.432749152E-1
1.165207134E0,2.968682647E-1,9.787075996E0,-9.504572153E-1
1.167588488E0,2.944741547E-1,9.789469719E0,-9.504572153E-1
1.169969895E0,3.064446151E-1,9.794258118E0,-9.384866953E-1
1.172350520E0,3.208092153E-1,9.799045563E0,-9.241221547E-1
1.174731145E0,3.279915452E-1,9.806227684E0,-9.217280149E-1
1.177112499E0,3.255974352E-1,9.806227684E0,-9.265161753E-1
1.179493905E0,3.136269450E-1,9.808623314E0,-9.265161753E-1
1.181874530E0,2.896859348E-1,9.813410759E0,-9.265161753E-1
1.184255155E0,2.465921789E-1,9.830168724E0,-9.097574949E-1
1.186636457E0,2.202570736E-1,9.856505394E0,-9.097574949E-1
1.189017863E0,2.130747885E-1,9.861292839E0,-9.169397950E-1
1.191398332E0,1.915279031E-1,9.868474960E0,-9.145457745E-1
1.193779062E0,1.604046077E-1,9.870868683E0,-9.169397950E-1
1.196160417E0,1.436459273E-1,9.863686562E0,-9.336984754E-1
1.198541823E0,1.364636272E-1,9.846927643E0,-9.480631351E-1
1.200922396E0,1.412518322E-1,9.832564354E0,-9.384866953E-1
1.203303021E0,1.556164175E-1,9.827775002E0,-9.025752544E-1
1.205684427E0,1.556164175E-1,9.806227684E0,-8.714519143E-1
1.208065833E0,1.436459273E-1,9.789469719E0,-8.522991538E-1
1.210446406E0,1.412518322E-1,9.799045563E0,-8.379345536E-1
1.212827031E0,1.316754371E-1,9.803833961E0,-8.259640336E-1
1.215208437E0,1.101285368E-1,9.811017036E0,-8.187817335E-1
1.217589844E0,1.005521491E-1,9.827775002E0,-8.475109339E-1
1.219970417E0,8.858165890E-2,9.827775002E0,-8.977869749E-1
1.222351042E0,6.464067101E-2,9.842140198E0,-9.384866953E-1
1.224731926E0,6.942886859E-2,9.851716042E0,-9.624276757E-1
1.227113332E0,8.379345387E-2,9.851716042E0,-9.887627959E-1
1.229494062E0,8.858165890E-2,9.870868683E0,-9.959450364E-1
1.231874687E0,1.029462516E-1,9.882840157E0,-9.672158957E-1
1.234256041E0,1.101285368E-1,9.875657082E0,-9.360926151E-1
1.236637447E0,1.197049394E-1,9.858899117E0,-9.097574949E-1
1.239018072E0,1.316754371E-1,9.851716042E0,-8.738460541E-1
1.241398697E0,1.292813420E-1,9.844533920E0,-8.475109339E-1
1.243780052E0,1.173108369E-1,9.832564354E0,-8.331463933E-1
1.246161458E0,9.336984903E-2,9.839746475E0,-8.331463933E-1
1.248542083E0,5.745837092E-2,9.851716042E0,-8.403286934E-1
1.250922708E0,2.394098788E-2,9.856505394E0,-8.499050736E-1
1.253304062E0,-9.576394223E-3,9.863686562E0,-8.786342740E-1
1.255685468E0,-4.548787326E-2,9.873263359E0,-9.097574949E-1
1.258066041E0,-6.942886859E-2,9.875657082E0,-9.289103150E-1
1.260446666E0,-8.379345387E-2,9.875657082E0,-9.289103150E-1
1.262829477E0,-8.379345387E-2,9.875657082E0,-9.145457745E-1
1.265210884E0,-6.224656478E-2,9.878050804E0,-9.097574949E-1
1.267591457E0,-3.591148183E-2,9.873263359E0,-8.977869749E-1
1.269972082E0,-1.675869152E-2,9.851716042E0,-8.906047344E-1
1.272353488E0,1.436459273E-2,9.846927643E0,-8.642696142E-1
1.274735051E0,4.788197577E-2,9.851716042E0,-8.379345536E-1
1.277115624E0,5.506426841E-2,9.854109764E0,-8.522991538E-1
1.279496249E0,6.224656478E-2,9.854109764E0,-8.714519143E-1
1.281877603E0,8.858165890E-2,9.842140198E0,-8.810282946E-1
1.284259009E0,1.101285368E-1,9.820592880E0,-8.786342740E-1
1.286639634E0,1.268872321E-1,9.815805435E0,-8.953929543E-1
1.289020259E0,1.340695322E-1,9.827775002E0,-9.073634148E-1
1.291403541E0,1.316754371E-1,9.834958076E0,-8.929988146E-1
1.293784947E0,1.244931296E-1,9.846927643E0,-8.834224343E-1
1.296165572E0,1.173108369E-1,9.846927643E0,-8.690578938E-1
1.298546197E0,1.173108369E-1,9.839746475E0,-8.475109339E-1
1.300927551E0,1.149167418E-1,9.839746475E0,-8.355404139E-1
1.303307447E0,1.197049394E-1,9.839746475E0,-8.451168537E-1
1.305688072E0,1.173108369E-1,9.844533920E0,-8.666637540E-1
1.308068697E0,1.125226393E-1,9.858899117E0,-8.762401342E-1
1.310450051E0,1.197049394E-1,9.861292839E0,-8.858165741E-1
1.312831458E0,1.244931296E-1,9.854109764E0,-9.049693346E-1
1.315212031E0,1.173108369E-1,9.861292839E0,-9.360926151E-1
1.317592656E0,1.173108369E-1,9.873263359E0,-9.528512955E-1
1.319974062E0,1.053403467E-1,9.873263359E0,-9.576395154E-1
1.322355468E0,9.576395154E-2,9.866081238E0,-9.384866953E-1
1.324736041E0,9.815804660E-2,9.873263359E0,-9.169397950E-1
1.327116666E0,1.029462516E-1,9.873263359E0,-9.001811147E-1
1.329498072E0,1.053403467E-1,9.849322319E0,-8.786342740E-1
1.331879479E0,1.149167418E-1,9.832564354E0,-8.690578938E-1
1.334260051E0,1.173108369E-1,9.832564354E0,-8.570873737E-1
1.336640676E0,1.101285368E-1,9.834958076E0,-8.499050736E-1
1.339022031E0,1.125226393E-1,9.818199158E0,-8.475109339E-1
1.341403437E0,1.029462516E-1,9.815805435E0,-8.499050736E-1
1.343784062E0,7.661115378E-2,9.818199158E0,-8.475109339E-1
1.346163020E0,5.985246971E-2,9.813410759E0,-8.355404139E-1
1.348544374E0,6.464067101E-2,9.825381279E0,-8.379345536E-1
1.350925780E0,6.703476608E-2,9.825381279E0,-8.475109339E-1
1.353306405E0,6.703476608E-2,9.822986603E0,-8.546932340E-1
1.355687030E0,7.661115378E-2,9.832564354E0,-8.858165741E-1
1.358068853E0,9.097574651E-2,9.830168724E0,-9.169397950E-1
1.360450260E0,1.077344418E-1,9.830168724E0,-9.097574949E-1
1.362830885E0,1.244931296E-1,9.830168724E0,-9.289103150E-1
1.365211510E0,1.388577372E-1,9.830168724E0,-9.408808351E-1
1.367592864E0,1.580105126E-1,9.822986603E0,-9.193339348E-1
1.369974270E0,1.651928127E-1,9.822986603E0,-9.049693346E-1
1.372354895E0,1.843456030E-1,9.827775002E0,-8.953929543E-1
1.374735520E0,2.058925033E-1,9.822986603E0,-8.786342740E-1
1.377116874E0,1.987102032E-1,9.820592880E0,-8.714519143E-1
1.379498281E0,1.891337931E-1,9.818199158E0,-8.762401342E-1
1.381878853E0,1.891337931E-1,9.820592880E0,-8.834224343E-1
1.384260884E0,1.675869077E-1,9.813410759E0,-8.762401342E-1
1.386642291E0,1.316754371E-1,9.808623314E0,-8.642696142E-1
1.389024114E0,1.173108369E-1,9.808623314E0,-8.642696142E-1
1.391404687E0,1.197049394E-1,9.808623314E0,-8.666637540E-1
1.393785312E0,1.173108369E-1,9.822986603E0,-8.810282946E-1
1.396166666E0,1.053403467E-1,9.830168724E0,-8.906047344E-1
1.398548072E0,9.097574651E-2,9.839746475E0,-8.882106543E-1
1.400928697E0,8.858165890E-2,9.854109764E0,-8.810282946E-1
1.403309322E0,1.149167418E-1,9.854109764E0,-8.810282946E-1
1.405690676E0,1.388577372E-1,9.854109764E0,-8.977869749E-1
1.408072083E0,1.484341323E-1,9.854109764E0,-9.145457745E-1
1.410452708E0,1.412518322E-1,9.842140198E0,-9.193339348E-1
1.412833333E0,1.460400373E-1,9.822986603E0,-9.336984754E-1
1.415214687E0,1.532223076E-1,9.815805435E0,-9.456689954E-1
1.417596093E0,1.508282125E-1,9.813410759E0,-9.360926151E-1
1.419976718E0,1.508282125E-1,9.813410759E0,-9.313044548E-1
1.422357343E0,1.436459273E-1,9.825381279E0,-9.336984754E-1
1.424738384E0,1.388577372E-1,9.827775002E0,-9.360926151E-1
1.427119791E0,1.436459273E-1,9.825381279E0,-9.360926151E-1
1.429500416E0,1.220990419E-1,9.815805435E0,-9.193339348E-1
1.431881041E0,1.005521491E-1,9.813410759E0,-9.049693346E-1
1.434262395E0,9.576395154E-2,9.827775002E0,-9.025752544E-1
1.436643801E0,8.379345387E-2,9.820592880E0,-8.977869749E-1
1.439024374E0,7.421706617E-2,9.818199158E0,-9.001811147E-1
1.441404999E0,5.985246971E-2,9.822986603E0,-9.145457745E-1
1.443786405E0,6.224656478E-2,9.837351799E0,-9.336984754E-1
1.446167811E0,4.788197577E-2,9.846927643E0,-9.480631351E-1
1.448548384E0,1.197049394E-2,9.839746475E0,-9.528512955E-1
1.450929009E0,-7.182296365E-3,9.834958076E0,-9.480631351E-1
1.453310416E0,-1.915278845E-2,9.846927643E0,-9.624276757E-1
1.455691822E0,-3.830557689E-2,9.873263359E0,-9.983391762E-1
1.458072395E0,-4.548787326E-2,9.882840157E0,-9.911568761E-1
1.460453020E0,-4.069967940E-2,9.892416000E0,-9.815804958E-1
1.462834426E0,-4.069967940E-2,9.887627602E0,-9.887627959E-1
1.465216092E0,-3.112328239E-2,9.868474960E0,-9.935510159E-1
1.467596665E0,-2.394098556E-3,9.851716042E0,-1.005521536E0
1.469977290E0,3.351738304E-2,9.846927643E0,-1.005521536E0
1.472358644E0,6.224656478E-2,9.834958076E0,-1.022280216E0
1.474739739E0,8.379345387E-2,9.825381279E0,-1.031856537E0
1.477120364E0,1.029462516E-1,9.815805435E0,-1.022280216E0
1.479500989E0,1.053403467E-1,9.811017036E0,-1.012703776E0
1.481882343E0,9.576395154E-2,9.827775002E0,-9.935510159E-1
1.484263749E0,7.661115378E-2,9.837351799E0,-9.720040560E-1
1.486644635E0,6.703476608E-2,9.827775002E0,-9.600335956E-1
1.489025260E0,5.506426841E-2,9.822986603E0,-9.624276757E-1
1.491406614E0,4.069967940E-2,9.822986603E0,-9.767923355E-1
1.493788020E0,4.069967940E-2,9.818199158E0,-9.959450364E-1
1.496168645E0,3.351738304E-2,9.811017036E0,-1.007915616E0
1.498549270E0,2.154688910E-2,9.820592880E0,-1.012703776E0
1.500930625E0,1.675869152E-2,9.834958076E0,-1.017491937E0
1.503310468E0,1.436459273E-2,9.839746475E0,-1.010309696E0
1.505691041E0,2.154688910E-2,9.856505394E0,-1.007915616E0
1.508071666E0,2.872918546E-2,9.858899117E0,-1.015097857E0
1.510453072E0,2.633508667E-2,9.858899117E0,-1.007915616E0
1.512834478E0,3.112328239E-2,9.873263359E0,-1.010309696E0
1.515215051E0,3.830557689E-2,9.868474960E0,-1.007915616E0
1.517595676E0,3.591148183E-2,9.863686562E0,-9.935510159E-1
1.519977082E0,3.351738304E-2,9.863686562E0,-9.815804958E-1
1.522358489E0,4.548787326E-2,9.851716042E0,-9.815804958E-1
1.524739062E0,4.069967940E-2,9.849322319E0,-9.815804958E-1
1.527119687E0,1.436459273E-2,9.849322319E0,-9.576395154E-1
1.529501093E0,7.182296365E-3,9.844533920E0,-9.456689954E-1
1.531882447E0,0.000000000E0,9.827775002E0,-9.408808351E-1
1.534263072E0,-2.394098556E-3,9.815805435E0,-9.360926151E-1
1.536643697E0,-1.197049394E-2,9.825381279E0,-9.289103150E-1
1.539025051E0,-7.182296365E-3,9.818199158E0,-9.265161753E-1
1.541406457E0,0.000000000E0,9.811017036E0,-9.241221547E-1
1.543786301E0,-9.576394223E-3,9.820592880E0,-9.145457745E-1
1.546166926E0,-4.788197111E-3,9.825381279E0,-9.217280149E-1
1.548548281E0,2.394098556E-3,9.834958076E0,-9.265161753E-1
1.550929791E0,0.000000000E0,9.842140198E0,-9.336984754E-1
1.553310416E0,-7.182296365E-3,9.827775002E0,-9.432749152E-1
1.555691041E0,-1.197049394E-2,9.825381279E0,-9.480631351E-1
1.558072395E0,0.000000000E0,9.820592880E0,-9.624276757E-1
1.560453801E0,1.197049394E-2,9.827775002E0,-9.839745760E-1
1.562834426E0,1.197049394E-2,9.837351799E0,-9.839745760E-1
1.565215051E0,1.436459273E-2,9.834958076E0,-9.839745760E-1
1.567596405E0,2.872918546E-2,9.834958076E0,-9.935510159E-1
1.569977812E0,4.069967940E-2,9.827775002E0,-9.815804958E-1
1.572358437E0,3.830557689E-2,9.825381279E0,-9.720040560E-1
1.574739062E0,3.591148183E-2,9.830168724E0,-9.648218155E-1
1.577120416E0,5.027607456E-2,9.830168724E0,-9.552453756E-1
1.579501822E0,6.464067101E-2,9.834958076E0,-9.480631351E-1
1.581882395E0,6.224656478E-2,9.832564354E0,-9.504572153E-1
1.584262916E0,5.027607456E-2,9.818199158E0,-9.408808351E-1
1.586644165E0,3.591148183E-2,9.820592880E0,-9.289103150E-1
1.589025363E0,4.309377819E-2,9.827775002E0,-9.504572153E-1
1.591405936E0,5.267017335E-2,9.827775002E0,-9.767923355E-1
1.593786561E0,4.548787326E-2,9.839746475E0,-9.983391762E-1
1.596167968E0,5.027607456E-2,9.837351799E0,-1.015097857E0
1.598549374E0,7.900525630E-2,9.834958076E0,-1.019886017E0
1.600929947E0,8.858165890E-2,9.849322319E0,-1.029462457E0
1.603310572E0,9.097574651E-2,9.849322319E0,-1.051009417E0
1.605691926E0,9.815804660E-2,9.842140198E0,-1.039038897E0
1.608073332E0,1.077344418E-1,9.837351799E0,-1.031856537E0
1.610453957E0,1.101285368E-1,9.825381279E0,-1.048615217E0
1.612834582E0,9.097574651E-2,9.813410759E0,-1.043827057E0
1.615215936E0,6.942886859E-2,9.815805435E0,-1.029462457E0
1.617597343E0,6.464067101E-2,9.820592880E0,-1.012703776E0
1.619977968E0,5.506426841E-2,9.827775002E0,-1.010309696E0
1.622358593E0,3.351738304E-2,9.832564354E0,-1.027068377E0
1.624740728E0,2.394098788E-2,9.842140198E0,-1.043827057E0
1.627122082E0,2.872918546E-2,9.842140198E0,-1.058191657E0
1.629502707E0,3.112328239E-2,9.844533920E0,-1.067767978E0
1.631883332E0,4.309377819E-2,9.856505394E0,-1.060585737E0
1.634264686E0,6.703476608E-2,9.856505394E0,-1.055797458E0
1.636646092E0,7.182296365E-2,9.851716042E0,-1.046221137E0
1.639026717E0,6.224656478E-2,9.842140198E0,-1.029462457E0
1.641407342E0,5.267017335E-2,9.832564354E0,-1.005521536E0
1.643788697E0,4.788197577E-2,9.834958076E0,-1.007915616E0
1.646170103E0,4.309377819E-2,9.837351799E0,-1.010309696E0
1.648550728E0,3.591148183E-2,9.825381279E0,-9.983391762E-1
1.650931353E0,2.872918546E-2,9.827775002E0,-1.024674296E0
1.653312707E0,2.154688910E-2,9.846927643E0,-1.048615217E0
1.655694113E0,3.112328239E-2,9.846927643E0,-1.048615217E0
1.658074686E0,3.830557689E-2,9.827775002E0,-1.046221137E0
1.660455311E0,3.591148183E-2,9.822986603E0,-1.041432977E0
1.662836717E0,3.351738304E-2,9.820592880E0,-1.046221137E0
1.665218958E0,5.745837092E-2,9.818199158E0,-1.053403497E0
1.667599531E0,8.618755639E-2,9.818199158E0,-1.036644697E0
1.669980156E0,9.815804660E-2,9.818199158E0,-1.007915616E0
1.672361562E0,1.101285368E-1,9.808623314E0,-9.863687158E-1
1.674743228E0,1.220990419E-1,9.799045563E0,-9.815804958E-1
1.677123801E0,1.292813420E-1,9.794258118E0,-9.959450364E-1
1.679504530E0,1.292813420E-1,9.801440239E0,-1.017491937E0
1.681885936E0,1.316754371E-1,9.813410759E0,-1.027068377E0
1.684267343E0,1.244931296E-1,9.811017036E0,-1.027068377E0
1.686647915E0,1.149167418E-1,9.825381279E0,-1.027068377E0
1.689028540E0,1.125226393E-1,9.846927643E0,-1.051009417E0
1.691409895E0,1.220990419E-1,9.839746475E0,-1.053403497E0
1.693791301E0,1.244931296E-1,9.830168724E0,-1.024674296E0
1.696171926E0,1.149167418E-1,9.844533920E0,-1.010309696E0
1.698552551E0,1.005521491E-1,9.842140198E0,-1.012703776E0
1.700933905E0,1.101285368E-1,9.830168724E0,-1.007915616E0
1.703314113E0,1.149167418E-1,9.822986603E0,-9.959450364E-1
1.705694738E0,1.077344418E-1,9.815805435E0,-9.887627959E-1
1.708075363E0,1.101285368E-1,9.818199158E0,-9.887627959E-1
1.710456717E0,1.149167418E-1,9.832564354E0,-1.000733256E0
1.712838124E0,1.149167418E-1,9.837351799E0,-1.000733256E0
1.715218749E0,1.077344418E-1,9.827775002E0,-9.983391762E-1
1.717599374E0,1.268872321E-1,9.820592880E0,-1.015097857E0
1.719980728E0,1.244931296E-1,9.827775002E0,-1.022280216E0
1.722362134E0,1.292813420E-1,9.827775002E0,-1.019886017E0
1.724742759E0,1.436459273E-1,9.818199158E0,-1.022280216E0
1.727123384E0,1.532223076E-1,9.825381279E0,-1.024674296E0
1.729504738E0,1.651928127E-1,9.832564354E0,-1.012703776E0
1.731886145E0,1.723751128E-1,9.827775002E0,-9.983391762E-1
1.734266770E0,1.699810177E-1,9.822986603E0,-1.000733256E0
1.736647395E0,1.699810177E-1,9.818199158E0,-9.839745760E-1
1.739028749E0,1.867396981E-1,9.820592880E0,-9.696099758E-1
1.741410572E0,1.867396981E-1,9.820592880E0,-9.720040560E-1
1.743790207E0,1.819514930E-1,9.815805435E0,-9.767923355E-1
1.746170832E0,1.795574129E-1,9.811017036E0,-9.672158957E-1
1.748552238E0,1.747692078E-1,9.815805435E0,-9.648218155E-1
1.750933644E0,1.747692078E-1,9.815805435E0,-9.696099758E-1
1.753314217E0,1.723751128E-1,9.811017036E0,-9.504572153E-1
1.755694842E0,1.675869077E-1,9.801440239E0,-9.456689954E-1
1.758076249E0,1.747692078E-1,9.799045563E0,-9.552453756E-1
1.760457655E0,1.747692078E-1,9.806227684E0,-9.648218155E-1
1.762838228E0,1.723751128E-1,9.796651840E0,-9.696099758E-1
1.765218853E0,1.771633178E-1,9.801440239E0,-9.767923355E-1
1.767600259E0,1.867396981E-1,9.808623314E0,-9.815804958E-1
1.769981665E0,1.939219981E-1,9.808623314E0,-9.887627959E-1
1.772362238E0,1.915279031E-1,9.806227684E0,-1.003127337E0
1.774742863E0,1.843456030E-1,9.811017036E0,-1.000733256E0
1.777124269E0,1.843456030E-1,9.811017036E0,-9.959450364E-1
1.779505624E0,1.747692078E-1,9.815805435E0,-9.839745760E-1
1.781886249E0,1.627987176E-1,9.808623314E0,-9.791863561E-1
1.784269218E0,1.484341323E-1,9.806227684E0,-9.815804958E-1
1.786650885E0,1.460400373E-1,9.825381279E0,-9.839745760E-1
1.789032291E0,1.532223076E-1,9.811017036E0,-9.887627959E-1
1.791412916E0,1.604046077E-1,9.799045563E0,-9.959450364E-1
1.793793541E0,1.699810177E-1,9.803833961E0,-1.000733256E0
1.796174895E0,1.699810177E-1,9.801440239E0,-1.000733256E0
1.798556301E0,1.699810177E-1,9.789469719E0,-9.983391762E-1
1.800936926E0,1.939219981E-1,9.801440239E0,-9.887627959E-1
1.803317551E0,2.202570736E-1,9.815805435E0,-9.959450364E-1
1.805698906E0,2.178629786E-1,9.813410759E0,-9.887627959E-1
1.808080312E0,2.202570736E-1,9.806227684E0,-9.839745760E-1
1.810460937E0,2.298334837E-1,9.806227684E0,-1.010309696E0
1.812841562E0,2.202570736E-1,9.813410759E0,-1.024674296E0
1.815222916E0,2.034983933E-1,9.813410759E0,-1.027068377E0
1.817604322E0,2.034983933E-1,9.818199158E0,-1.024674296E0
1.819984947E0,2.011042982E-1,9.827775002E0,-1.034250736E0
